# v_kappa_fit_slope=-0.211622
# v_kappa_fit_intercept=0.276375
# v_kappa_ref_slope=-0.333333
# v_kappa_ref_intercept=0.532190
# v_radius_fit_slope=0.211622
# v_radius_fit_intercept=0.276375
# v_radius_ref_slope=0.333333
# v_radius_ref_intercept=0.532190
# omega_kappa_fit_slope=0.788378
# omega_kappa_fit_intercept=0.276375
# omega_kappa_ref_slope=0.666667
# omega_kappa_ref_intercept=0.532190
# omega_radius_fit_slope=-0.788378
# omega_radius_fit_intercept=0.276375
# omega_radius_ref_slope=-0.666667
# omega_radius_ref_intercept=0.532190
t,x,y,speed,curvature,radius,omega,log_speed,log_curvature,log_radius,log_omega,osc_cx,osc_cy,tx,ty,nx,ny
1.6,-0.4495312004662017,0.24823546386946463,0.7395341126490652,15.64321317744307,0.06392548568230846,11.568689776167973,-0.3017348685523206,2.750037160144073,-2.750037160144137,2.4483022915924826,-0.433075625277708,0.1864642588875706,-0.9663001277616908,-0.2574180706316864,0.2574180706316864,-0.9663001277616908
1.61,-0.4563995104895117,0.24598446153846226,0.7013320078667955,17.89369075413918,0.055885619894745504,12.549418064758807,-0.35477388371820284,2.8844481788781113,-2.8844481788781673,2.5296742951608535,-0.435529436432673,0.1941419835897349,-0.9276532683454963,-0.3734426511901372,0.3734426511901372,-0.9276532683454963
1.62,-0.4625979930069943,0.24302155710955783,0.6714540232460618,19.715917532062374,0.05072043937969063,13.238332148905215,-0.3983097340955314,2.981426306041848,-2.981426306041899,2.583116571947478,-0.43765675445512986,0.1988571190360226,-0.8707424189105728,-0.49173940243767794,0.49173940243767794,-0.8707424189105728
1.63,-0.46809353846153984,0.23938902564102638,0.653689514438495,20.49621614252101,0.048789493292148337,13.398161578047612,-0.4251227888187107,3.0202402906940615,-3.02024029069411,2.5951175018766652,-0.4387259208257853,0.20042804913776227,-0.7985525955374423,-0.601925038655491,0.601925038655491,-0.7985525955374423
1.64,-0.4729605897435912,0.23516201631701703,0.6410326177470456,21.108248128150645,0.04737484579150461,13.53107555366102,-0.4446749376352815,3.049663870645386,-3.049663870645433,2.604988933011541,-0.43962843308832833,0.20149685113903174,-0.7106126598547877,-0.7035834333283464,0.7035834333283464,-0.7106126598547877
1.65,-0.47717695337995475,0.23037885314685383,0.635338861592793,21.40281908321599,0.046722817032273545,13.598042711226286,-0.45359678212118626,3.0635226462123546,-3.0635226462124012,2.6099258640926637,-0.4401047888090611,0.20194161971174152,-0.6086369624412626,-0.7934488313371398,0.7934488313371398,-0.6086369624412626
1.66,-0.4807279370629385,0.22509036363636437,0.6332428403152076,21.820927284616417,0.045827566672885914,13.817945972042068,-0.4569012964173952,3.0828694765054547,-3.0828694765055005,2.6259681800895764,-0.44086951666351887,0.202474612700245,-0.4934966566659996,-0.8697476932188325,0.8697476932188325,-0.4934966566659996
1.67,-0.4835597389277403,0.21939885081585148,0.6392882578474273,22.43803864816538,0.0445671752188429,14.344374636918692,-0.4473998185806577,3.110757672563815,-3.1107576725638593,2.6633578539846074,-0.4422898347075255,0.20257541143425317,-0.3774849830408151,-0.9260157059028078,0.9260157059028078,-0.3774849830408151
1.68,-0.4853699533799548,0.21334592307692374,0.6362205252568506,22.447491441724583,0.04454840767379431,14.281554795772847,-0.4522100379164457,3.111178868155357,-3.1111788681554016,2.658968830240394,-0.4420652952702251,0.20289282725536156,-0.23464577899495478,-0.9720809423087414,0.9720809423087414,-0.23464577899495478
1.69,-0.48638677622377763,0.2070318461538468,0.644537824756968,22.25590554502554,0.044931894502197284,14.344772948006346,-0.4392217697959567,3.1026073911491454,-3.1026073911491903,2.663385621354586,-0.44163076755321456,0.20306009195423036,-0.08839498631505181,-0.996085501548116,0.996085501548116,-0.08839498631505181
1.7,-0.48651696270396405,0.2004860466200472,0.661623053291865,21.628195915386453,0.0462359414493997,14.309713018749346,-0.413059291121762,3.0739978298931225,-3.0739978298931687,2.660938538772599,-0.4403624909360562,0.2032295876755348,0.059337843450196805,-0.9982379577709315,0.9982379577709315,0.059337843450196805
1.71,-0.4856580279720294,0.19383572494172552,0.6843525617377532,20.385638520649895,0.04905414166875313,13.950963944280316,-0.3792820530166737,3.0148306588441818,-3.0148306588442306,2.6355486058285647,-0.4376475906276587,0.20390084892732924,0.2051839792366808,-0.9787234209237058,0.9787234209237058,0.2051839792366808
1.72,-0.48375861072261217,0.18712294638694696,0.7130753911320906,18.59433652624496,0.05377981616007096,13.259163791304333,-0.33816812624452963,2.92285704651703,-2.9228570465170836,2.5846889202733667,-0.43316394290452426,0.20535610888204708,0.33903355937253504,-0.940774279845697,0.940774279845697,0.33903355937253504
1.73,-0.4808122307692322,0.18043693706293762,0.7469322863819507,16.600046678228743,0.060240794461828694,12.399110819424031,-0.2917807453717654,2.809405507300035,-2.8094055073000948,2.517624761928957,-0.42728019447928733,0.20806435836908452,0.4586164832822303,-0.8886343011958517,0.8886343011958517,0.4586164832822303
1.74,-0.4768537179487193,0.17390863403263457,0.7812786567510905,14.772474072692924,0.0676934679376722,11.541418700409134,-0.2468233979628482,2.6927655891299027,-2.69276558912997,2.4459421911675996,-0.42092900192558247,0.21205089064051708,0.5634554968151263,-0.826146417476236,0.826146417476236,0.5634554968151263
1.75,-0.47194968764568906,0.16762325874125925,0.8141382352300465,13.292352801692404,0.07523122617333804,10.821812652028745,-0.2056251052478115,2.5871888925485007,-2.5871888925485758,2.381563787301126,-0.4152253226619319,0.2170407031178488,0.6568741052128558,-0.7540002718174644,0.7540002718174644,0.6568741052128558
1.76,-0.46616380419580555,0.16169003729603781,0.8472316575056091,11.99410325445134,0.08337430308754339,10.161783980564783,-0.16578111817682487,2.4844151335512947,-2.484415133551378,2.3186340153748195,-0.4099938742944646,0.2233034562093743,0.7389977083075382,-0.6737079390330849,0.6737079390330849,0.7389977083075382
1.77,-0.45958438927739065,0.15622088811188858,0.8805225486870204,10.824067611037952,0.09238671042484504,9.530835600033434,-0.12723974241634625,2.3817721372493805,-2.381772137249473,2.2545323948333142,-0.40507484517256875,0.23081320584357745,0.8073922903930077,-0.5900149908383118,0.5900149908383118,0.8073922903930077
1.78,-0.4521087878787892,0.1513092214452219,0.8977756784940264,9.754056163400639,0.10252145192193142,8.756954390167085,-0.10783504311705844,2.277683215257816,-2.2776832152579187,2.1698481721410134,-0.3990763142685764,0.23904863588899447,0.8558151762296254,-0.5172817260787926,0.5172817260787926,0.8558151762296254
1.79,-0.4441200069930084,0.14696061305361352,0.9180233411597455,9.047099583616296,0.11053266196061597,8.305448587557255,-0.08553246258494376,2.2024442183463817,-2.202444218346492,2.1169117557616643,-0.39562374426420643,0.24628624852306286,0.8986089152992406,-0.4387505183412577,0.4387505183412577,0.8986089152992406
1.8,-0.43565974358974496,0.14324889976690022,0.9318434415689695,8.54489854118733,0.1170288910020143,7.962507664478338,-0.0705904595561337,2.1453344430257157,-2.145334443025833,2.0747439834697916,-0.39344590774603133,0.2523990412807375,0.9326768849931312,-0.3607129443193156,0.3607129443193156,0.9326768849931312
1.81,-0.4268195594405608,0.14021324708624752,0.940660996629143,8.177769304170901,0.12228273540192049,7.692508623865162,-0.06117246293551608,2.1014194122233203,-2.101419412223443,2.0402469492880058,-0.3915771365771967,0.257307393003384,0.9575689121804178,-0.2882044038969759,0.2882044038969759,0.9575689121804178
1.82,-0.41772266200466335,0.1378514731934736,0.9436765540509081,8.055839269791724,0.12413355908796948,7.602106642105547,-0.05797180496952659,2.086397203602494,-2.0863972036026177,2.0284253986331655,-0.3911093456744939,0.2590986252661054,0.9767475690182785,-0.21439259879222333,0.21439259879222333,0.9767475690182785
1.83,-0.40842810023310144,0.13619823310023352,0.9438160501691276,7.976634247444961,0.1253661593322008,7.528475429067798,-0.057823993933698845,2.076516548987118,-2.076516548987243,2.0186925550536183,-0.3912571604241293,0.26038290498750777,0.9905757067849256,-0.13696630654122624,0.13696630654122624,0.9905757067849256
1.84,-0.3990284662004674,0.1352495944055948,0.9440567033346198,7.921764313082148,0.12623450540537481,7.478594702002669,-0.05756904754883364,2.069613947820796,-2.069613947820922,2.0120449002721625,-0.3912095877441318,0.2612417191380193,0.998079917435901,-0.06193931232379987,0.06193931232379987,0.998079917435901
